,Z,N,A,Pasym,ZPAR,NPAR,VZ,VN,MASS,U
288,21.0,17.0,38.0,-0.10526315789473684,1,1,1.0,-3.0,37.995438,0.000215
289,22.0,16.0,38.0,-0.15789473684210525,0,0,2.0,-4.0,38.012206,0.000322
290,11.0,28.0,39.0,0.4358974358974359,1,0,3.0,0.0,39.075123,0.000797
291,12.0,27.0,39.0,0.38461538461538464,0,1,4.0,-1.0,39.045921,0.000551
292,13.0,26.0,39.0,0.3333333333333333,1,0,5.0,-2.0,39.02307,0.000322
293,14.0,25.0,39.0,0.28205128205128205,0,1,-6.0,-3.0,39.002491,0.0001455
294,15.0,24.0,39.0,0.23076923076923078,1,0,-5.0,-4.0,38.986285865,0.00012092900000000001
295,16.0,23.0,39.0,0.1794871794871795,0,1,-4.0,3.0,38.97513385,5.3677e-05
296,17.0,22.0,39.0,0.1282051282051282,1,0,-3.0,2.0,38.968008151,1.859e-06
297,18.0,21.0,39.0,0.07692307692307693,0,1,-2.0,1.0,38.964313037,5.367e-06
298,19.0,20.0,39.0,0.02564102564102564,1,0,-1.0,0.0,38.96370648482,4.89e-09
299,20.0,19.0,39.0,-0.02564102564102564,0,1,0.0,-1.0,38.970710811000004,6.4e-07
300,21.0,18.0,39.0,-0.07692307692307693,1,0,1.0,-2.0,38.984784953,2.5765e-05
301,22.0,17.0,39.0,-0.1282051282051282,0,1,2.0,-3.0,39.002684,0.000215
302,23.0,16.0,39.0,-0.1794871794871795,1,0,3.0,-4.0,39.02423,0.000429
303,12.0,28.0,40.0,0.4,0,0,4.0,0.0,40.053194,0.000537
304,13.0,27.0,40.0,0.35,1,1,5.0,-1.0,40.03094,0.000322
305,14.0,26.0,40.0,0.3,0,0,-6.0,-2.0,40.006083641,0.00013096199999999998
306,15.0,25.0,40.0,0.25,1,1,-5.0,-3.0,39.991262221,8.9755e-05
307,16.0,24.0,40.0,0.2,0,0,-4.0,-4.0,39.975482561,4.274e-06
308,17.0,23.0,40.0,0.15,1,1,-3.0,3.0,39.970415466,3.4423e-05
309,18.0,22.0,40.0,0.1,0,0,-2.0,2.0,39.96238312204,2.34e-09
310,19.0,21.0,40.0,0.05,1,1,-1.0,1.0,39.963998165,6e-08
311,20.0,20.0,40.0,0.0,0,0,0.0,0.0,39.96259085,2.2e-08
312,21.0,19.0,40.0,-0.05,1,1,1.0,-1.0,39.977967275,3.0360000000000002e-06
313,22.0,18.0,40.0,-0.1,0,0,2.0,-2.0,39.990345146,7.3262e-05
314,23.0,17.0,40.0,-0.15,1,1,3.0,-3.0,40.013387,0.000322
315,12.0,29.0,41.0,0.4146341463414634,0,1,4.0,1.0,41.062373,0.000537
316,13.0,28.0,41.0,0.36585365853658536,1,0,5.0,0.0,41.037134,0.000429
317,14.0,27.0,41.0,0.3170731707317073,0,1,-6.0,-1.0,41.014171,0.000322
318,15.0,26.0,41.0,0.2682926829268293,1,0,-5.0,-2.0,40.994654,0.000129
319,16.0,25.0,41.0,0.21951219512195122,0,1,-4.0,-3.0,40.979593451,4.4e-06
320,17.0,24.0,41.0,0.17073170731707318,1,0,-3.0,-4.0,40.970684525,7.3777e-05
321,18.0,23.0,41.0,0.12195121951219512,0,1,-2.0,3.0,40.96450057,3.72e-07
322,19.0,22.0,41.0,0.07317073170731707,1,0,-1.0,2.0,40.96182525611,4.0299999999999995e-09
323,20.0,21.0,41.0,0.024390243902439025,0,1,0.0,1.0,40.962277905,1.4699999999999998e-07
324,21.0,20.0,41.0,-0.024390243902439025,1,0,1.0,0.0,40.969251163,8.3e-08
325,22.0,19.0,41.0,-0.07317073170731707,0,1,2.0,-1.0,40.983148,3e-05
326,23.0,18.0,41.0,-0.12195121951219512,1,0,3.0,-2.0,41.000333,0.000215
327,24.0,17.0,41.0,-0.17073170731707318,0,1,-4.0,-3.0,41.021911,0.000429
328,13.0,29.0,42.0,0.38095238095238093,1,1,5.0,1.0,42.045078,0.000537
329,14.0,28.0,42.0,0.3333333333333333,0,0,-6.0,0.0,42.018078,0.000322
330,15.0,27.0,42.0,0.2857142857142857,1,1,-5.0,-1.0,42.00117214,0.00010199599999999999
331,16.0,26.0,42.0,0.23809523809523808,0,0,-4.0,-2.0,41.9810651,3e-06
332,17.0,25.0,42.0,0.19047619047619047,1,1,-3.0,-3.0,41.973342,6.4e-05
333,18.0,24.0,42.0,0.14285714285714285,0,0,-2.0,-4.0,41.963045737,6.2e-06
334,19.0,23.0,42.0,0.09523809523809523,1,1,-1.0,3.0,41.962402305,1.13e-07
335,20.0,22.0,42.0,0.047619047619047616,0,0,0.0,2.0,41.95861778,1.59e-07
336,21.0,21.0,42.0,0.0,1,1,1.0,1.0,41.965516686,1.65e-07
337,22.0,20.0,42.0,-0.047619047619047616,0,0,2.0,0.0,41.973049369,2.8899999999999995e-07
338,23.0,19.0,42.0,-0.09523809523809523,1,1,3.0,-1.0,41.99182,0.00021
339,24.0,18.0,42.0,-0.14285714285714285,0,0,-4.0,-2.0,42.007579,0.000322
340,13.0,30.0,43.0,0.3953488372093023,1,0,5.0,2.0,43.05182,0.000644
341,14.0,29.0,43.0,0.3488372093023256,0,1,-6.0,1.0,43.026119,0.000429
342,15.0,28.0,43.0,0.3023255813953488,1,0,-5.0,0.0,43.005411,0.000322
343,16.0,27.0,43.0,0.2558139534883721,0,1,-4.0,-1.0,42.986907635,5.335e-06
344,17.0,26.0,43.0,0.20930232558139536,1,0,-3.0,-2.0,42.9740637,6.6407e-05
345,18.0,25.0,43.0,0.16279069767441862,0,1,-2.0,-3.0,42.965636056,5.7000000000000005e-06
346,19.0,24.0,43.0,0.11627906976744186,1,0,-1.0,-4.0,42.960734701,4.4e-07
347,20.0,23.0,43.0,0.06976744186046512,0,1,0.0,3.0,42.958766381,2.44e-07
348,21.0,22.0,43.0,0.023255813953488372,1,0,1.0,2.0,42.961150425,1.9990000000000003e-06
349,22.0,21.0,43.0,-0.023255813953488372,0,1,2.0,1.0,42.96852842,6.139e-06
350,23.0,20.0,43.0,-0.06976744186046512,1,0,3.0,0.0,42.980766,4.6e-05
351,24.0,19.0,43.0,-0.11627906976744186,0,1,-4.0,-1.0,42.997885,0.000215
352,25.0,18.0,43.0,-0.16279069767441862,1,0,-3.0,-2.0,43.018647,0.000429
353,14.0,30.0,44.0,0.36363636363636365,0,0,-6.0,2.0,44.031466,0.000537
354,15.0,29.0,44.0,0.3181818181818182,1,1,-5.0,1.0,44.011927,0.000429
355,16.0,28.0,44.0,0.2727272727272727,0,0,-4.0,0.0,43.990118846,5.6e-06
356,17.0,27.0,44.0,0.22727272727272727,1,1,-3.0,-1.0,43.978014918,9.185899999999999e-05
357,18.0,26.0,44.0,0.18181818181818182,0,0,-2.0,-2.0,43.964923814,1.7e-06
358,19.0,25.0,44.0,0.13636363636363635,1,1,-1.0,-3.0,43.961586984,4.5000000000000003e-07
359,20.0,24.0,44.0,0.09090909090909091,0,0,0.0,-4.0,43.955481489,3.48e-07
360,21.0,23.0,44.0,0.045454545454545456,1,1,1.0,3.0,43.959402818,1.8839999999999999e-06
361,22.0,22.0,44.0,0.0,0,0,2.0,2.0,43.959689936,7.51e-07
362,23.0,21.0,44.0,-0.045454545454545456,1,1,3.0,1.0,43.974440977,7.799000000000001e-06
363,24.0,20.0,44.0,-0.09090909090909091,0,0,-4.0,0.0,43.985591,5.5e-05
364,25.0,19.0,44.0,-0.13636363636363635,1,1,-3.0,-1.0,44.008009,0.000322
365,14.0,31.0,45.0,0.37777777777777777,0,1,-6.0,3.0,45.039818,0.000644
366,15.0,30.0,45.0,0.3333333333333333,1,0,-5.0,2.0,45.017134,0.000537
367,16.0,29.0,45.0,0.28888888888888886,0,1,-4.0,1.0,44.996414,0.000322
368,17.0,28.0,45.0,0.24444444444444444,1,0,-3.0,0.0,44.980394353,0.000146177
369,18.0,27.0,45.0,0.2,0,1,-2.0,-1.0,44.968039731,5.5e-07
370,19.0,26.0,45.0,0.15555555555555556,1,0,-1.0,-2.0,44.960691491,5.6e-07
371,20.0,25.0,45.0,0.1111111111111111,0,1,0.0,-3.0,44.95618627,3.92e-07
372,21.0,24.0,45.0,0.06666666666666667,1,0,1.0,-4.0,44.955907051,7.119999999999999e-07
373,22.0,23.0,45.0,0.022222222222222223,0,1,2.0,3.0,44.958120758,8.97e-07
374,23.0,22.0,45.0,-0.022222222222222223,1,0,3.0,2.0,44.965768498,9.26e-07
375,24.0,21.0,45.0,-0.06666666666666667,0,1,-4.0,1.0,44.97905,3.8e-05
376,25.0,20.0,45.0,-0.1111111111111111,1,0,-3.0,0.0,44.994654,0.000322
377,26.0,19.0,45.0,-0.15555555555555556,0,1,-2.0,-1.0,45.015467,0.000304
378,15.0,31.0,46.0,0.34782608695652173,1,1,-5.0,3.0,46.02452,0.000537
379,16.0,30.0,46.0,0.30434782608695654,0,0,-4.0,2.0,46.000687,0.000429
380,17.0,29.0,46.0,0.2608695652173913,1,1,-3.0,1.0,45.985254926,0.0001044
381,18.0,28.0,46.0,0.21739130434782608,0,0,-2.0,0.0,45.968039244,2.5e-06
382,19.0,27.0,46.0,0.17391304347826086,1,1,-1.0,-1.0,45.961981584,7.8e-07
383,20.0,26.0,46.0,0.13043478260869565,0,0,0.0,-2.0,45.953687726,2.398e-06
384,21.0,25.0,46.0,0.08695652173913043,1,1,1.0,-3.0,45.955167034,7.2e-07
385,22.0,24.0,46.0,0.043478260869565216,0,0,2.0,-4.0,45.952626356,9.700000000000001e-08
386,23.0,23.0,46.0,0.0,1,1,3.0,3.0,45.960197389,1.43e-07
387,24.0,22.0,46.0,-0.043478260869565216,0,0,-4.0,2.0,45.968360969,1.2295e-05
388,25.0,21.0,46.0,-0.08695652173913043,1,1,-3.0,1.0,45.986669,9.3e-05
389,26.0,20.0,46.0,-0.13043478260869565,0,0,-2.0,0.0,46.001299,0.000322
390,15.0,32.0,47.0,0.3617021276595745,1,0,-5.0,4.0,47.030929,0.000644
391,16.0,31.0,47.0,0.3191489361702128,0,1,-4.0,3.0,47.00773,0.000429
392,17.0,30.0,47.0,0.2765957446808511,1,0,-3.0,2.0,46.989715,0.000215
393,18.0,29.0,47.0,0.23404255319148937,0,1,-2.0,1.0,46.972767112,1.3e-06
394,19.0,28.0,47.0,0.19148936170212766,1,0,-1.0,0.0,46.961661612,1.5e-06
395,20.0,27.0,47.0,0.14893617021276595,0,1,0.0,-1.0,46.954541134,2.384e-06
396,21.0,26.0,47.0,0.10638297872340426,1,0,1.0,-2.0,46.952402444,2.0720000000000002e-06
397,22.0,25.0,47.0,0.06382978723404255,0,1,2.0,-3.0,46.951757491,8.500000000000001e-08
398,23.0,24.0,47.0,0.02127659574468085,1,0,3.0,-4.0,46.954903558,1.18e-07
399,24.0,23.0,47.0,-0.02127659574468085,0,1,-4.0,3.0,46.962894995,5.578000000000001e-06
400,25.0,22.0,47.0,-0.06382978723404255,1,0,-3.0,2.0,46.975774,3.4e-05
401,26.0,21.0,47.0,-0.10638297872340426,0,1,-2.0,1.0,46.992346,0.000537
402,27.0,20.0,47.0,-0.14893617021276595,1,0,-1.0,0.0,47.011401,0.000644
403,16.0,32.0,48.0,0.3333333333333333,0,0,-4.0,4.0,48.013301,0.000537
404,17.0,31.0,48.0,0.2916666666666667,1,1,-3.0,3.0,47.995405,0.000537
405,18.0,30.0,48.0,0.25,0,0,-2.0,2.0,47.976001,1.8e-05
406,19.0,29.0,48.0,0.20833333333333334,1,1,-1.0,1.0,47.965341184,8.3e-07
407,20.0,28.0,48.0,0.16666666666666666,0,0,0.0,0.0,47.952522654,1.8e-08
408,21.0,27.0,48.0,0.125,1,1,1.0,-1.0,47.952222903,5.313e-06
409,22.0,26.0,48.0,0.08333333333333333,0,0,2.0,-2.0,47.947940677,7.9e-08
410,23.0,25.0,48.0,0.041666666666666664,1,1,3.0,-3.0,47.9522509,1.043e-06
411,24.0,24.0,48.0,0.0,0,0,-4.0,-4.0,47.954029431,7.848e-06
412,25.0,23.0,48.0,-0.041666666666666664,1,1,-3.0,3.0,47.96854876,7.190999999999999e-06
413,26.0,22.0,48.0,-0.08333333333333333,0,0,-2.0,2.0,47.980667,9.9e-05
414,27.0,21.0,48.0,-0.125,1,1,-1.0,1.0,48.001857,0.000537
415,28.0,20.0,48.0,-0.16666666666666666,0,0,0.0,0.0,48.019515,0.000455
416,16.0,33.0,49.0,0.3469387755102041,0,1,-4.0,5.0,49.021891,0.000626
417,17.0,32.0,49.0,0.30612244897959184,1,0,-3.0,4.0,49.000794,0.000429
418,18.0,31.0,49.0,0.2653061224489796,0,1,-2.0,3.0,48.981685,0.000429
419,19.0,30.0,49.0,0.22448979591836735,1,0,-1.0,2.0,48.968210753,8.6e-07
420,20.0,29.0,49.0,0.1836734693877551,0,1,0.0,1.0,48.955662625,1.9e-07
421,21.0,28.0,49.0,0.14285714285714285,1,0,1.0,0.0,48.950013159,2.4340000000000003e-06
422,22.0,27.0,49.0,0.10204081632653061,0,1,2.0,-1.0,48.947864391,8.400000000000001e-08
423,23.0,26.0,49.0,0.061224489795918366,1,0,3.0,-2.0,48.948510509,8.84e-07
424,24.0,25.0,49.0,0.02040816326530612,0,1,-4.0,-3.0,48.95133372,2.363e-06
425,25.0,24.0,49.0,-0.02040816326530612,1,0,-3.0,-4.0,48.95961335,2.377e-06
426,26.0,23.0,49.0,-0.061224489795918366,0,1,-2.0,3.0,48.973429,2.6e-05
427,27.0,22.0,49.0,-0.10204081632653061,1,0,-1.0,2.0,48.989501,0.000537
428,28.0,21.0,49.0,-0.14285714285714285,0,1,0.0,1.0,49.009157,0.000644
429,17.0,33.0,50.0,0.32,1,1,-3.0,5.0,50.008266,0.000429
430,18.0,32.0,50.0,0.28,0,0,-2.0,4.0,49.985797,0.000537
431,19.0,31.0,50.0,0.24,1,1,-1.0,3.0,49.972380015,8.3e-06
432,20.0,30.0,50.0,0.2,0,0,0.0,2.0,49.957499215,1.7e-06
433,21.0,29.0,50.0,0.16,1,1,1.0,1.0,49.952187437,2.7e-06
434,22.0,28.0,50.0,0.12,0,0,2.0,0.0,49.944785622,8.8e-08
435,23.0,27.0,50.0,0.08,1,1,3.0,-1.0,49.947156681,9.9e-08
436,24.0,26.0,50.0,0.04,0,0,-4.0,-2.0,49.946042209,1.0000000000000001e-07
437,25.0,25.0,50.0,0.0,1,1,-3.0,-3.0,49.954238157,1.23e-07
438,26.0,24.0,50.0,-0.04,0,0,-2.0,-4.0,49.962988,9e-06
439,27.0,23.0,50.0,-0.08,1,1,-1.0,3.0,49.981117,0.000135
440,28.0,22.0,50.0,-0.12,0,0,0.0,2.0,49.996286,0.000537
441,17.0,34.0,51.0,0.3333333333333333,1,0,-3.0,6.0,51.015341,0.000751
442,18.0,33.0,51.0,0.29411764705882354,0,1,-2.0,5.0,50.993033,0.000429
443,19.0,32.0,51.0,0.2549019607843137,1,0,-1.0,4.0,50.975828664,1.4e-05
444,20.0,31.0,51.0,0.21568627450980393,0,1,0.0,3.0,50.960995663,5.6e-07
445,21.0,30.0,51.0,0.17647058823529413,1,0,1.0,2.0,50.953568838,2.7e-06
446,22.0,29.0,51.0,0.13725490196078433,0,1,2.0,1.0,50.946609468,5.19e-07
447,23.0,28.0,51.0,0.09803921568627451,1,0,3.0,0.0,50.943957664,1.0399999999999999e-07
448,24.0,27.0,51.0,0.058823529411764705,0,1,-4.0,-1.0,50.944765388,1.7799999999999998e-07
449,25.0,26.0,51.0,0.0196078431372549,1,0,-3.0,-2.0,50.94820877,3.2600000000000003e-07
450,26.0,25.0,51.0,-0.0196078431372549,0,1,-2.0,-3.0,50.956855137,1.501e-06
451,27.0,24.0,51.0,-0.058823529411764705,1,0,-1.0,-4.0,50.970647,5.2e-05
452,28.0,23.0,51.0,-0.09803921568627451,0,1,0.0,3.0,50.987493,0.000537
453,17.0,35.0,52.0,0.34615384615384615,1,1,-3.0,7.0,52.024004,0.000751
454,18.0,34.0,52.0,0.3076923076923077,0,0,-2.0,6.0,51.998519,0.000644
455,19.0,33.0,52.0,0.2692307692307692,1,1,-1.0,5.0,51.981602,3.6e-05
456,20.0,32.0,52.0,0.23076923076923078,0,0,0.0,4.0,51.963213646,7.2e-07
457,21.0,31.0,52.0,0.19230769230769232,1,1,1.0,3.0,51.95649617,3.2999999999999997e-06
458,22.0,30.0,52.0,0.15384615384615385,0,0,2.0,2.0,51.946883509,2.948e-06
459,23.0,29.0,52.0,0.11538461538461539,1,1,3.0,1.0,51.944773636,1.7000000000000001e-07
460,24.0,28.0,52.0,0.07692307692307693,0,0,-4.0,0.0,51.940504714,1.2e-07
461,25.0,27.0,52.0,0.038461538461538464,1,1,-3.0,-1.0,51.94555909,1.3800000000000002e-07
462,26.0,26.0,52.0,0.0,0,0,-2.0,-2.0,51.948113364,1.92e-07
463,27.0,25.0,52.0,-0.038461538461538464,1,1,-1.0,-3.0,51.963130224,5.6689999999999994e-06
464,28.0,24.0,52.0,-0.07692307692307693,0,0,0.0,-4.0,51.975781,8.9e-05
465,29.0,23.0,52.0,-0.11538461538461539,1,1,1.0,3.0,51.997982,0.000644
466,18.0,35.0,53.0,0.32075471698113206,0,1,-2.0,7.0,53.00729,0.00075
467,19.0,34.0,53.0,0.2830188679245283,1,0,-1.0,6.0,52.9868,0.00012
468,20.0,33.0,53.0,0.24528301886792453,0,1,0.0,5.0,52.968451,4.7e-05
469,21.0,32.0,53.0,0.20754716981132076,1,0,1.0,4.0,52.958379173,1.9e-05
470,22.0,31.0,53.0,0.16981132075471697,0,1,2.0,3.0,52.949670714,3.1e-06
471,23.0,30.0,53.0,0.1320754716981132,1,0,3.0,2.0,52.94433494,3.331e-06
472,24.0,29.0,53.0,0.09433962264150944,0,1,-4.0,1.0,52.940646304,1.24e-07
473,25.0,28.0,53.0,0.05660377358490566,1,0,-3.0,0.0,52.941287497,3.71e-07
474,26.0,27.0,53.0,0.018867924528301886,0,1,-2.0,-1.0,52.945305629,1.792e-06
475,27.0,26.0,53.0,-0.018867924528301886,1,0,-1.0,-2.0,52.954203278,1.8540000000000002e-06
476,28.0,25.0,53.0,-0.05660377358490566,0,1,0.0,-3.0,52.96819,2.7e-05
477,29.0,24.0,53.0,-0.09433962264150944,1,0,1.0,-4.0,52.985894,0.000537
478,18.0,36.0,54.0,0.3333333333333333,0,0,-2.0,8.0,54.013484,0.000859
479,19.0,35.0,54.0,0.2962962962962963,1,1,-1.0,7.0,53.994471,0.000429
480,20.0,34.0,54.0,0.25925925925925924,0,0,0.0,6.0,53.972989,5.2e-05
481,21.0,33.0,54.0,0.2222222222222222,1,1,1.0,5.0,53.963029359000004,1.5e-05
482,22.0,32.0,54.0,0.18518518518518517,0,0,2.0,4.0,53.950892,1.7e-05
483,23.0,31.0,54.0,0.14814814814814814,1,1,3.0,3.0,53.946432009,1.2000999999999999e-05
484,24.0,30.0,54.0,0.1111111111111111,0,0,-4.0,2.0,53.938877359,1.4199999999999997e-07
485,25.0,29.0,54.0,0.07407407407407407,1,1,-3.0,1.0,53.940355772,1.08e-06
486,26.0,28.0,54.0,0.037037037037037035,0,0,-2.0,0.0,53.939608189,3.68e-07
487,27.0,27.0,54.0,0.0,1,1,-1.0,-1.0,53.948459075,3.8e-07
488,28.0,26.0,54.0,-0.037037037037037035,0,0,0.0,-2.0,53.957833,5e-06
489,29.0,25.0,54.0,-0.07407407407407407,1,1,1.0,-3.0,53.977198,0.000429
490,30.0,24.0,54.0,-0.1111111111111111,0,0,2.0,-4.0,53.993879,0.000232
491,19.0,36.0,55.0,0.3090909090909091,1,0,-1.0,8.0,55.000505,0.000537
492,20.0,35.0,55.0,0.2727272727272727,0,1,0.0,7.0,54.979978,0.000172
493,21.0,34.0,55.0,0.23636363636363636,1,0,1.0,6.0,54.966889637,6.7e-05
494,22.0,33.0,55.0,0.2,0,1,2.0,5.0,54.955091,3.1e-05
495,23.0,32.0,55.0,0.16363636363636364,1,0,3.0,4.0,54.947262,2.9e-05
496,24.0,31.0,55.0,0.12727272727272726,0,1,-4.0,3.0,54.940836637,2.45e-07
497,25.0,30.0,55.0,0.09090909090909091,1,0,-3.0,2.0,54.93804304,2.7900000000000005e-07
498,26.0,29.0,55.0,0.05454545454545454,0,1,-2.0,1.0,54.938291158,3.3e-07
499,27.0,28.0,55.0,0.01818181818181818,1,0,-1.0,0.0,54.941996416,4.34e-07
500,28.0,27.0,55.0,-0.01818181818181818,0,1,0.0,-1.0,54.951329846,7.57e-07
501,29.0,26.0,55.0,-0.05454545454545454,1,0,1.0,-2.0,54.966038,0.000167
502,30.0,25.0,55.0,-0.09090909090909091,0,1,2.0,-3.0,54.984681,0.000429
503,19.0,37.0,56.0,0.32142857142857145,1,1,-1.0,9.0,56.008567,0.000644
504,20.0,36.0,56.0,0.2857142857142857,0,0,0.0,8.0,55.985496,0.000268
505,21.0,35.0,56.0,0.25,1,1,1.0,7.0,55.972607611,0.00027876100000000004
506,22.0,34.0,56.0,0.21428571428571427,0,0,2.0,6.0,55.957677675,0.000107569
507,23.0,33.0,56.0,0.17857142857142858,1,1,3.0,5.0,55.950420082,0.00018881899999999998
508,24.0,32.0,56.0,0.14285714285714285,0,0,-4.0,4.0,55.940648977,6.2e-07
509,25.0,31.0,56.0,0.10714285714285714,1,1,-3.0,3.0,55.938902816,3.14e-07
510,26.0,30.0,56.0,0.07142857142857142,0,0,-2.0,2.0,55.934935537,2.8699999999999996e-07
511,27.0,29.0,56.0,0.03571428571428571,1,1,-1.0,1.0,55.939838032,5.1e-07
512,28.0,28.0,56.0,0.0,0,0,0.0,0.0,55.942127761,4.2799999999999997e-07
513,29.0,27.0,56.0,-0.03571428571428571,1,1,1.0,-1.0,55.958529278,6.864e-06
514,30.0,26.0,56.0,-0.07142857142857142,0,0,2.0,-2.0,55.972743,0.000429
515,31.0,25.0,56.0,-0.10714285714285714,1,1,3.0,-3.0,55.995878,0.000537
516,19.0,38.0,57.0,0.3333333333333333,1,0,-1.0,10.0,57.015169,0.000644
517,20.0,37.0,57.0,0.2982456140350877,0,1,0.0,9.0,56.992958,0.000429
518,21.0,36.0,57.0,0.2631578947368421,1,0,1.0,8.0,56.977048,0.000193
519,22.0,35.0,57.0,0.22807017543859648,0,1,2.0,7.0,56.963068098,0.00022102000000000002
520,23.0,34.0,57.0,0.19298245614035087,1,0,3.0,6.0,56.952297,9.1e-05
521,24.0,33.0,57.0,0.15789473684210525,0,1,-4.0,5.0,56.943612112,2e-06
522,25.0,32.0,57.0,0.12280701754385964,1,0,-3.0,4.0,56.938285944,1.615e-06
523,26.0,31.0,57.0,0.08771929824561403,0,1,-2.0,3.0,56.93539195,2.8699999999999996e-07
524,27.0,30.0,57.0,0.05263157894736842,1,0,-1.0,2.0,56.936289819,5.53e-07
525,28.0,29.0,57.0,0.017543859649122806,0,1,0.0,1.0,56.939791394,6.079999999999999e-07
526,29.0,28.0,57.0,-0.017543859649122806,1,0,1.0,0.0,56.949211686,5.37e-07
527,30.0,27.0,57.0,-0.05263157894736842,0,1,2.0,-1.0,56.965056,0.000215
528,31.0,26.0,57.0,-0.08771929824561403,1,0,3.0,-2.0,56.983457,0.000429
529,19.0,39.0,58.0,0.3448275862068966,1,1,-1.0,-11.0,58.023543,0.000751
530,20.0,38.0,58.0,0.3103448275862069,0,0,0.0,10.0,57.998357,0.000537
531,21.0,37.0,58.0,0.27586206896551724,1,1,1.0,9.0,57.983382,0.000204
532,22.0,36.0,58.0,0.2413793103448276,0,0,2.0,8.0,57.966808519,0.000196823
533,23.0,35.0,58.0,0.20689655172413793,1,1,3.0,7.0,57.956595985,0.00010286199999999999
534,24.0,34.0,58.0,0.1724137931034483,0,0,-4.0,6.0,57.944184501,3.2000000000000003e-06
535,25.0,33.0,58.0,0.13793103448275862,1,1,-3.0,5.0,57.940066643,2.8999999999999998e-06
536,26.0,32.0,58.0,0.10344827586206896,0,0,-2.0,4.0,57.933273575,3.39e-07
537,27.0,31.0,58.0,0.06896551724137931,1,1,-1.0,3.0,57.935751292,1.2370000000000002e-06
538,28.0,30.0,58.0,0.034482758620689655,0,0,0.0,2.0,57.93534165,3.74e-07
539,29.0,29.0,58.0,0.0,1,1,1.0,1.0,57.944532283,6.04e-07
540,30.0,28.0,58.0,-0.034482758620689655,0,0,2.0,0.0,57.954590296,5.3678e-05
541,31.0,27.0,58.0,-0.06896551724137931,1,1,3.0,-1.0,57.974728999999996,0.000322
542,32.0,26.0,58.0,-0.10344827586206896,0,0,4.0,-2.0,57.991863,0.000537
543,19.0,40.0,59.0,0.3559322033898305,1,0,-1.0,-10.0,59.030864,0.000859
544,20.0,39.0,59.0,0.3220338983050847,0,1,0.0,-11.0,59.006237,0.000644
545,21.0,38.0,59.0,0.288135593220339,1,0,1.0,10.0,58.988374,0.000268
546,22.0,37.0,59.0,0.2542372881355932,0,1,2.0,9.0,58.972217,0.000322
547,23.0,36.0,59.0,0.22033898305084745,1,0,3.0,8.0,58.959623343,0.000147505
548,24.0,35.0,59.0,0.1864406779661017,0,1,-4.0,7.0,58.948345426,7.2e-07
549,25.0,34.0,59.0,0.15254237288135594,1,0,-3.0,6.0,58.940391111,2.5e-06
550,26.0,33.0,59.0,0.11864406779661017,0,1,-2.0,5.0,58.934873492,3.5399999999999997e-07
551,27.0,32.0,59.0,0.0847457627118644,1,0,-1.0,4.0,58.933193524,4.26e-07
552,28.0,31.0,59.0,0.05084745762711865,0,1,0.0,3.0,58.934345442,3.76e-07
553,29.0,30.0,59.0,0.01694915254237288,1,0,1.0,2.0,58.939496713,5.66e-07
554,30.0,29.0,59.0,-0.01694915254237288,0,1,2.0,1.0,58.949311886,8.14e-07
555,31.0,28.0,59.0,-0.05084745762711865,1,0,3.0,0.0,58.963757,0.000183
556,32.0,27.0,59.0,-0.0847457627118644,0,1,4.0,-1.0,58.982426,0.000429
557,20.0,40.0,60.0,0.3333333333333333,0,0,0.0,-10.0,60.011809,0.000751
558,21.0,39.0,60.0,0.3,1,1,1.0,-11.0,59.995115,0.000537
559,22.0,38.0,60.0,0.26666666666666666,0,0,2.0,10.0,59.976275,0.000258
560,23.0,37.0,60.0,0.23333333333333334,1,1,3.0,9.0,59.964479215,0.000195327
561,24.0,36.0,60.0,0.2,0,0,-4.0,8.0,59.949641656,1.2e-06
562,25.0,35.0,60.0,0.16666666666666666,1,1,-3.0,7.0,59.943136574,2.5e-06
563,26.0,34.0,60.0,0.13333333333333333,0,0,-2.0,6.0,59.934070249,3.6560000000000002e-06
564,27.0,33.0,60.0,0.1,1,1,-1.0,5.0,59.933815536,4.3299999999999997e-07
565,28.0,32.0,60.0,0.06666666666666667,0,0,0.0,4.0,59.930785129,3.78e-07
566,29.0,31.0,60.0,0.03333333333333333,1,1,1.0,3.0,59.937363787,1.731e-06
567,30.0,30.0,60.0,0.0,0,0,2.0,2.0,59.941841317,5.879999999999999e-07
568,31.0,29.0,60.0,-0.03333333333333333,1,1,3.0,1.0,59.957498,0.000215
569,32.0,28.0,60.0,-0.06666666666666667,0,0,4.0,0.0,59.970445,0.000322
570,33.0,27.0,60.0,-0.1,1,1,5.0,-1.0,59.993945,0.000429
571,20.0,41.0,61.0,0.3442622950819672,0,1,0.0,-9.0,61.020408,0.000859
572,21.0,40.0,61.0,0.3114754098360656,1,0,1.0,-10.0,61.000537,0.000644
573,22.0,39.0,61.0,0.2786885245901639,0,1,2.0,-11.0,60.982426,0.000322
574,23.0,38.0,61.0,0.2459016393442623,1,0,3.0,10.0,60.967603529,0.000252196
575,24.0,37.0,61.0,0.21311475409836064,0,1,-4.0,9.0,60.95437813,2e-06
576,25.0,36.0,61.0,0.18032786885245902,1,0,-3.0,8.0,60.944452541,2.5e-06
577,26.0,35.0,61.0,0.14754098360655737,0,1,-2.0,7.0,60.936746241,2.8e-06
